block,cell,task_id,source_session,e2e_s,llm_s,preengine_wait_s,exposed_tool_s,actual_saved_service_s,ok,failed_tool_calls,engine_wait_upper_bound_s,engine_audit_joined_requests,llm_requests,setup_seconds,prepared_state_sha256,cleanup_complete,cpu_core_s,http_attempts,http_request_bytes,http_requests,http_response_body_bytes,measurement_scope,physical_calls,private_result_byte_s,private_result_peak_bytes,simulated_search_calls,simulated_search_worker_s,unused_speculative_calls,unused_speculative_worker_s,useful_speculative_calls,worker_occupancy_s
block1,high-b0-tool-aware,dr-001-trace_000,trace_20260129_125406_task1_收集整理目前中国9阶层实际收入和财务状况_特别研究得出中国的.jsonl,132.81713691493496,100.4560443777591,3.2011047219857574,29.081770258955657,0.0,True,0,8.087934970855713,9,9,,,True,,2,,4,1049240,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,2,0.0,0,7,15.744062101002783,0,0,0,13.333128362195566
block1,high-b2-tool-aware,dr-020-trace_019,trace_20260129_154633_task20_研究下Anthropic最新发布的Streamable_HT.jsonl,91.38489772402681,80.20848271274008,3.201861379900947,7.9126418135128915,0.0,True,2,7.350584506988525,9,9,,,True,,22,,23,3165360,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,22,3638354.6323329783,83013,2,4.205778091913089,15,12.475938910618424,0,16.175245712976903
block1,high-b2-tool-aware,dr-021-trace_020,trace_20260129_154807_task21_现在AI这么热门_我最感兴趣的就是人工智能在教育领域应用现状.jsonl,398.5007028069813,366.7724875214044,3.2015723378863186,28.457323650131002,0.0,True,1,73.90679812431335,8,8,,,True,,23,,22,2615339,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,23,1194061.0728420469,69190,3,6.337917153956369,4,11.373352295253426,0,33.477529195835814
block1,high-b2-tool-aware,dr-022-trace_021,trace_20260129_155613_task22_中国的艺术生就业领域长期以来较为单一_主要集中在传统艺术机构.jsonl,320.0107876500115,289.59975759102963,3.200404322007671,27.08100619027391,0.0,True,1,32.61719560623169,9,9,,,True,,6,,7,643829,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,6,0.0,0,5,10.563301268033683,0,0,0,16.508615883998573
block1,high-b2-tool-aware,dr-023-trace_022,trace_20260129_160058_task23_我们部门正在辅导高校老师竞赛_比较想了解创新赛_青教赛的全国.jsonl,118.32056381599978,80.67755686212331,3.2005940470844507,34.322173298336565,0.0,True,2,3.5298895835876465,9,9,,,True,,2,,0,0,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,2,0.0,0,7,13.733619937673211,0,0,0,20.565641148015857
block1,high-b2-tool-aware,dr-024-trace_023,trace_20260129_160324_task24_如何增强自闭症学生课堂参与度_有哪些有效的策略可供选择_.jsonl,59.785321183968335,40.21496450807899,3.2004035499412566,16.359791486756876,0.0,True,1,3.526238441467285,2,2,,,True,,10,,11,2317122,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,10,1830372.6399375007,90237,1,1.4569341118913144,5,7.629202675772831,0,22.52641499065794
block1,high-b2-tool-aware,dr-025-trace_024,trace_20260129_162304_task25_请为我整合近几年有关_中性粒细胞在脑缺血急性期和慢性期的功能.jsonl,119.63571267598309,94.669713168405,3.201152061112225,21.651217071339488,0.0,True,1,5.569002389907837,9,9,,,True,,10,,9,2204877,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,10,4088898.949954845,101722,6,12.25700121698901,7,23.499888092977926,0,32.88679454079829
block1,high-b2-tool-aware,dr-026-trace_025,trace_20260129_162605_task26_为我调研在慢性抗原刺激下_如肿瘤微环境或HIV潜伏感染__C.jsonl,180.08595360605977,163.6517007141374,3.201897968072444,13.115929232910275,0.0,True,1,10.87272334098816,9,9,,,True,,8,,11,1413552,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,8,609251.5816430331,46165,5,12.047348456224427,5,4.118968444876373,0,5.181767273694277
block1,high-b2-tool-aware,dr-027-trace_026,trace_20260129_163011_task27_如何将AI心理咨询和人类心理咨询有机结合_以便为人类心理健康.jsonl,91.89341902197339,74.00744399009272,3.200655000982806,14.617607499938458,0.0,True,1,5.557830810546875,9,9,,,True,,,,14,1166322,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,14,4069213.2385255797,93362,5,8.754076701356098,10,14.871330737369135,0,20.72532842052169
block1,high-b2-tool-aware,dr-028-trace_027,trace_20260129_163259_task28_传统的药物研究_即便是从多组学角度出发也难以系统地_宏观地解.jsonl,246.07089327601716,231.14277908671647,3.20080521190539,11.63197144959122,0.0,True,2,36.83218264579773,9,9,,,True,,19,,22,1520325,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,19,640390.8117539734,64393,2,5.552879951195791,8,8.192961630877107,0,14.262444345513359
block1,high-b2-tool-aware,dr-029-trace_028,trace_20260129_163553_task29_50年代至今_中国大陆中国古代文学研究头部学者知识背景差异调.jsonl,472.39386699488387,463.5526407158468,3.2011114249471575,5.612258799141273,0.0,True,0,99.53018474578857,9,9,,,True,0,0,0,0,0,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,0,0.0,0,2,5.610675384989008,0,0,0,0
block1,high-b2-tool-aware,dr-030-trace_029,trace_20260129_164054_task30_全球南方合作如何推动文明交流互鉴_从理论角度给出深入的学术分.jsonl,214.04194474010728,176.98428817326203,3.2131516172084957,33.747431308962405,0.0,True,0,52.41706991195679,9,9,,,True,,19,,23,1684261,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,19,4718049.923145965,80336,5,11.40922129782848,11,12.37944886344485,0,34.707777094328776
block1,high-b2-tool-aware,dr-031-trace_030,trace_20260129_164342_task31_选题_中外博物馆教育的现状与未来趋势_要求1_分别总结国内外.jsonl,154.2558774088975,130.7034210411366,3.213477497920394,20.22298140125349,0.0,True,1,11.373928546905518,9,9,,,True,,5,,5,239152,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,5,8.592653587460518,14112,3,6.2416542989667505,0,0,0,13.975222420645878
block1,high-b2-tool-aware,dr-032-trace_031,trace_20260129_164748_task32_收集整理目前中国历史学界对1937-1949年_抗日战争以及.jsonl,370.9303771289997,350.21602291218005,3.200301338918507,17.365301569458097,0.0,True,0,184.62348866462708,9,9,,,True,,12,,13,1049604,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,12,5331211.012906426,117640,5,9.592480229446664,8,42.9308675180655,0,50.69558778824285
block1,high-b2-tool-aware,dr-033-trace_032,trace_20260129_165547_task33_在微电子工艺中_金属薄膜的生长可以使用多种设备_物理气相沉积.jsonl,149.24850464588962,127.86667405162007,3.2010030320379883,18.060158204985783,0.0,True,1,12.674331188201904,9,9,,,True,,3,,3,147096,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,3,28056.51100840047,19337,8,17.28782386565581,2,4.025634321151301,0,4.7906294201966375
block1,high-b2-tool-aware,dr-034-trace_033,trace_20260129_165954_task34_在二维半导体的接触领域_科研人员为了降低接触电阻做了许多努力.jsonl,541.2921756920405,530.9589074850082,3.200901832897216,7.0757527782116085,0.0,True,0,221.16865992546082,9,9,,,True,,6,,9,204485,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,6,200691.32898508105,15399,3,7.063535610912368,6,3.5141651907470077,0,3.5141651907470077
block1,high-b2-tool-aware,dr-035-trace_034,trace_20260129_170520_task35_市政污水收集和处理大部分城市采取的模式是核拨制_但这种机制造.jsonl,362.5983473621309,321.71328113018535,3.2005527089349926,37.5320822740905,0.0,True,1,149.73653721809387,9,9,,,True,,22,,23,4667327,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,22,9962004.432156628,306986,6,14.68194199888967,14,61.35451718233526,0,84.19369550980628
block1,high-b2-tool-aware,dr-036-trace_035,trace_20260129_170942_task36_制造业离散制造_单件小批_基本上靠人的技能才能完成的_为我调.jsonl,403.47173415101133,386.1569055051077,3.2013291630428284,14.00089830136858,0.0,True,0,205.17229509353638,9,9,,,True,,9,,9,675714,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,9,5678775.323119836,132331,6,12.83118638000451,8,23.96784590394236,0,25.13144251308404
block1,high-b2-tool-aware,dr-037-trace_036,trace_20260129_171332_task37_调研问题_爵士钢琴在现代音乐创作中的创新与风格演变研究__背.jsonl,191.0709308970254,163.97995047201402,3.200469233095646,23.700565290870145,0.0,True,0,51.73322367668152,9,9,,,True,,7,,9,660206,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,7,0.0,0,6,11.563275762135163,0,0,0,12.126691335113719
block1,high-b2-tool-aware,dr-038-trace_037,trace_20260129_171620_task38_收集针对近三年内珠宝设计流行趋势变化_如高奢类品牌珠宝以及高.jsonl,571.9170968979597,563.8923399834894,3.2005666960030794,4.791348792845383,0.0,True,0,232.63145923614502,9,9,,,True,,2,,2,875663,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,2,1450868.798284848,40070,2,4.789840828860179,2,5.3524686738383025,0,5.3524686738383025
block1,high-b2-tool-aware,dr-039-trace_038,trace_20260129_172022_task39_我是一名游戏开发_帮我分析一下不同类型游戏的用户群体画像.jsonl,264.2899543179665,242.91087123495527,3.201158734038472,18.085363229969516,0.0,True,0,117.27257490158081,9,9,,,True,,4,,4,275487,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,4,1457285.1260652184,62900,9,18.077614932786673,4,6.380281883990392,0,6.380281883990392
block1,high-b2-tool-aware,dr-040-trace_039,trace_20260129_172402_task40_中国当前的刑罚体系中_死刑_死刑缓期执行_终身监禁的数量_比.jsonl,253.84244441101328,221.65979145886377,3.200092172017321,28.907467015320435,0.0,True,1,110.27684807777405,9,9,,,True,,10,,10,549274,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,10,225878.53494551964,6120,7,13.279593348968774,4,2.4365000186953694,0,18.05380133772269
block1,high-b2-tool-aware,dr-041-trace_040,trace_20260129_172730_task41_收集整理目前中国电影票房前十的电影的相关资料_横向比较各电影.jsonl,391.12072675698437,374.5732242537197,3.202530686976388,13.261060738936067,0.0,True,0,197.86151385307312,9,9,,,True,,,,12,1751385,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,17,3702900.592873232,89456,4,8.850880039855838,14,50.35976174031384,0,54.76368043245748
block1,high-b2-tool-aware,dr-042-trace_041,trace_20260129_173246_task42_中共中央_国务院2025年印发的_教育强国建设规划纲要_20.jsonl,291.08280795812607,259.7074504569173,3.2019361939746886,28.048827501246706,0.0,True,0,133.51193022727966,9,9,,,True,,13,,17,3446792,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,13,2560197.8967525763,159091,8,16.508388352347538,9,17.426708214450628,0,28.956585659412667
block1,high-b2-tool-aware,dr-043-trace_042,trace_20260129_173617_task43_软件行业未来趋势和被AI替代的可能性.jsonl,125.21396785415709,100.54049192951061,3.2003391890320927,21.379653705284,0.0,True,0,19.103906631469727,9,9,,,True,,13,,12,619651,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,13,1306571.5932758923,103939,6,11.96728476183489,10,10.427630715770647,0,19.832777393516153
block1,high-b2-tool-aware,dr-044-trace_043,trace_20260129_173840_task44_国内城市轨道交通行业_主要指地铁_每年的碳滑板用量是多少_主.jsonl,172.79177990788594,131.9352168692276,3.201188910054043,37.51867964793928,0.0,True,3,27.11896014213562,9,9,,,True,,4,,2,148474,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,4,0.0,0,5,8.493457008618861,0,0,0,29.01833942811936
block1,high-b2-tool-aware,dr-045-trace_044,trace_20260129_174348_task45_分析_老子_历代注本中_神_的发展.jsonl,150.6624704170972,97.74183780211024,3.20127656403929,49.64095863723196,0.0,True,2,11.360475301742554,6,6,,,True,,3,,1,745,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,3,0.0,0,3,5.094089946942404,0,0,0,44.54243925912306
block1,high-b2-tool-aware,dr-046-trace_045,trace_20260129_175319_task46_房地产行业可持续发展的动力是什么_未来10年国家在政策_资金.jsonl,338.37838032189757,310.80149096017703,3.202186037087813,24.253845125902444,0.0,True,2,166.11693906784058,9,9,,,True,,9,,9,500698,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,9,2295695.07689975,40089,7,14.565343965077773,4,3.587011099094525,0,13.26536053023301
block1,high-b2-tool-aware,dr-047-trace_046,trace_20260129_175644_task47_2025_年_有哪些因素影响着旅客选择前往不同目的地旅游.jsonl,281.55229699681513,253.85193564346991,3.2027392729651183,24.41321633802727,0.0,True,8,117.3248016834259,9,9,,,True,,18,,10,594031,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,18,1536119.0924996422,92837,4,9.781613338273019,7,15.000288192881271,0,29.62056895601563
block1,high-b2-tool-aware,dr-048-trace_047,trace_20260129_175815_task48_我今年五十三岁_体重一百六十斤_为我提供一份两周的食谱_包含.jsonl,103.01100189285353,87.1066946676001,3.2034079441800714,12.594067711150274,0.0,True,1,12.565058946609497,9,9,,,True,,4,,3,118162,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,4,15.337062070146203,16096,5,7.96885323501192,0,0,0,4.6181781380437315
block1,high-b2-tool-aware,dr-049-trace_048,trace_20260129_180023_task49_为我调研全球范围内_20-30岁的女性对口腔正畸和医美的共同.jsonl,289.3633540039882,268.78039970831014,3.201435197144747,17.355826681945473,0.0,True,1,124.15376543998718,4,4,,,True,,18,,21,3108136,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,18,8200375.204153005,140760,2,2.921586925163865,11,25.141547442879528,0,39.5685896021314
block1,high-b2-tool-aware,dr-050-trace_049,trace_20260129_181515_task50_收集整理有关孩子身心健康成长的相关资料_比如怎样合理安排学习.jsonl,442.47983652399853,326.27184497448616,3.200561616104096,112.90090003004298,0.0,True,5,157.94048500061035,9,9,,,True,,,,31,1838929,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,32,4459398.674594579,61228,5,9.510356854880229,19,77.66100020287558,0,181.0373665287625
block1,high-b2-tool-aware,dr-051-trace_050,trace_20260129_181716_task51_From_2020_to_2050__how_many_el.jsonl,413.888330435846,400.2207443797961,3.201758161187172,10.381574219325557,0.0,True,0,186.71191954612732,9,9,,,True,,30,,30,7515702,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,30,7207907.739454081,320133,5,9.631692361086607,27,7.742910548346117,0,8.485299506457523
block1,high-b2-tool-aware,dr-052-trace_051,trace_20260129_182104_task52_What_are_the_investment_philos.jsonl,567.3920588099863,559.601460797945,3.200888152932748,4.573733940953389,0.0,True,1,241.35631465911865,9,9,,,True,,7,,9,1149817,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,7,3521000.414882634,62640,1,2.9402988590300083,4,3.085141249001026,0,4.715134185738862
block1,high-b2-tool-aware,dr-053-trace_052,trace_20260129_182252_task53_Researching_how_the_world_s_we.jsonl,408.9840354991611,385.13483008393086,3.2009601469617337,20.541934583336115,0.0,True,1,186.87417244911194,9,9,,,True,,25,,27,2895803,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,25,1893695.5300268088,78852,6,13.516801188932732,18,11.915463760960847,0,18.929257752839476
block1,high-b2-tool-aware,dr-054-trace_053,trace_20260129_182409_task54_In_the_field_of_FinTech__machi.jsonl,501.38144908915274,490.0512934483122,3.2014181441627443,8.057554906932637,0.0,True,9,196.74791407585144,8,8,,,True,,39,,54,5289252,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,39,9255621.39330201,117800,1,2.3613819289021194,23,7.482516627991572,0,13.169002584181726
block1,high-b2-tool-aware,dr-055-trace_054,trace_20260129_182954_task55_While_the_market_features_dive.jsonl,571.9623981930781,566.746212484315,3.200326019199565,1.999232362024486,0.0,True,0,227.98678922653198,9,9,,,True,0,0,0,0,0,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,0,0.0,0,1,1.998533524107188,0,0,0,0
block1,high-b2-tool-aware,dr-056-trace_055,trace_20260129_183321_task56_Is_there_a_general_method_for.jsonl,123.11665888712741,113.10401838202961,3.20023283502087,6.787568198516965,0.0,True,1,15.467982292175293,7,7,,,True,,,,13,1257190,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,11,2685162.9253165163,80967,2,3.199370021233335,7,5.413849078351632,0,8.996300467289984
block1,high-b2-tool-aware,dr-057-trace_056,trace_20260129_184006_task57_Summarize_the_global_investmen.jsonl,464.7157496761065,452.3206949089654,3.2008789251558483,9.12001351523213,0.0,True,0,192.11475706100464,9,9,,,True,,23,,24,5116032,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,23,10811912.915732607,252361,4,9.116974756354466,23,10.274806274333969,0,10.274806274333969
block1,high-b2-tool-aware,dr-058-trace_057,trace_20260129_184801_task58_Exploring_Horizontal_Gene_Tran.jsonl,593.2078298320994,590.004176474642,3.2009723300579935,0.0,0.0,True,0,245.39283394813538,9,9,,,,,,,,,,,,,,,,,,
block1,high-b2-tool-aware,dr-059-trace_058,trace_20260129_184959_task59_In_ecology__how_do_birds_achie.jsonl,341.37341189198196,328.9349831636064,3.2016419330611825,9.163441749056801,0.0,True,4,154.95560574531555,9,9,,,True,,11,,12,1006234,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,11,1760176.7907045493,30936,4,6.723725525662303,3,2.031072965124622,0,4.460902277147397
block1,high-b2-tool-aware,dr-060-trace_059,trace_20260129_185333_task60_How_to_conduct_comprehensive_a.jsonl,569.0972345019691,564.6284571802244,3.2023785619530827,1.2554187451023608,0.0,True,0,226.55996370315552,9,9,,,True,0,0,0,0,0,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,0,0.0,0,1,1.2541338291484863,0,0,0,0
block1,high-b2-tool-aware,dr-061-trace_060,trace_20260129_185704_task61_Research_on_the_price_dynamics.jsonl,516.688088882016,509.2573714009486,3.203082300024107,4.175797507632524,0.0,True,0,214.77753019332886,9,9,,,True,0,0,0,0,0,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,0,0.0,0,4,4.173016420332715,0,0,0,0
block1,high-b2-tool-aware,dr-062-trace_061,trace_20260129_190100_task62_What_are_the_most_effective_ap.jsonl,573.0239080379251,567.2272977014072,3.201303580077365,2.5676050952170044,0.0,True,0,241.38812017440796,9,9,,,True,,10,,13,1782534,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,10,6205698.733406656,108206,2,2.5657046360429376,10,3.2192277782596648,0,3.2192277782596648
block1,high-b2-tool-aware,dr-063-trace_062,trace_20260129_190604_task63__working_on_LN-based_nonlinear.jsonl,287.01750865695067,279.3076817491092,3.201346200192347,4.423782153520733,0.0,True,3,125.61334705352783,9,9,,,True,,13,,24,540541,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,13,740162.2275207359,41190,2,3.520390246063471,7,7.880692166974768,0,8.776151298778132
block1,high-b2-tool-aware,dr-064-trace_063,trace_20260129_190724_task64_Regarding_the_attitude_control.jsonl,543.55615631002,536.0178836851846,3.20055564888753,4.30139849614352,0.0,True,4,213.66801834106445,9,9,,,True,,29,,41,1527340,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,29,1169512.242132032,53581,1,1.5943297911435366,14,1.3020609973464161,0,4.0019757586997
block1,high-b2-tool-aware,dr-065-trace_064,trace_20260129_191021_task65_As_an_agricultural_engineering.jsonl,424.83419745089486,410.0302677298896,3.2005856859032065,11.523874800885096,0.0,True,1,188.08516812324524,9,9,,,True,,,,16,1208233,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,16,3252914.6840440957,65097,5,11.017935017123818,13,4.976064510177821,0,5.473644259152934
block1,high-b2-tool-aware,dr-066-trace_065,trace_20260129_191422_task66_Which_Obsidian_plugins_can_eff.jsonl,300.41501943510957,286.7427844007034,3.200178163126111,10.354539474705234,0.0,True,0,154.3224391937256,9,9,,,True,,11,,11,866435,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,11,1536563.640409255,31405,5,8.6705542341806,7,2.7801346136257052,0,4.456252534873784
block1,high-b2-tool-aware,dr-067-trace_066,trace_20260129_192137_task67_Summarize_recent_research_prog.jsonl,483.32266337703913,471.83924177172594,3.201031660893932,8.215707650175318,0.0,True,0,192.88367772102356,9,9,,,True,,15,,17,2500804,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,15,2095267.4358643638,156448,4,8.213333260500804,15,3.715012002037838,0,3.715012002037838
block1,high-b2-tool-aware,dr-068-trace_067,trace_20260129_192805_task68_I_need_to_dynamically_adjust_K.jsonl,473.76192991784774,459.31305513880216,3.2001758080441505,11.185457837302238,2.7425941929686815,True,5,194.2361512184143,9,9,,,True,,40,,43,6407441,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,40,8351651.969411583,156758,3,5.993458668701351,23,11.617799753788859,1,19.536476406268775
block1,high-b2-tool-aware,dr-069-trace_068,trace_20260129_193204_task69_Please_provide_a_detailed_expl.jsonl,577.9416849699337,572.5183265830856,3.200884805060923,2.2048588660545647,0.0,True,0,238.11321330070496,9,9,,,True,0,0,0,0,0,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,0,0.0,0,1,2.203895210986957,0,0,0,0
block1,high-b2-tool-aware,dr-070-trace_069,trace_20260129_193436_task70_Trace_the_evolution_from_Java.jsonl,84.15659356489778,73.3712286381051,3.201987829990685,7.485127923544496,0.0,True,3,9.339109182357788,9,9,,,True,,6,,6,1277250,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,6,63389.78875724925,15291,4,6.47557002492249,1,0.4102010140195489,0,1.4111111017409712
block1,high-b2-tool-aware,dr-071-trace_070,trace_20260129_193541_task71_Acting_as_an_expert_in_K-12_ed.jsonl,529.3826603968628,523.0182899569627,3.2002787040546536,3.131806750083342,0.0,True,0,211.80632662773132,9,9,,,True,,5,,5,801295,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,5,1890185.3118309474,32003,2,3.129944702843204,5,22.07434939011,0,22.07434939011
block1,high-b2-tool-aware,dr-072-trace_071,trace_20260129_193742_task72_Please_write_a_literature_revi.jsonl,559.6138866669498,549.2580577069893,3.2012808199506253,7.1149475099518895,0.0,True,5,221.09484791755676,9,9,,,True,,31,,34,6231458,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,31,10814559.385745622,144010,3,5.791700820904225,21,9.328230909537524,0,10.640716088702902
block1,high-b2-tool-aware,dr-073-trace_072,trace_20260129_193957_task73_As_a_senior_elementary_school.jsonl,119.09326765802689,108.84017933625728,3.2019871610682458,6.946318828733638,0.0,True,1,16.34061884880066,9,9,,,True,,7,,8,793478,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,7,40.254047066671774,15623,2,4.622793524060398,0,0,0,2.3147536378819495
block1,high-b2-tool-aware,dr-074-trace_073,trace_20260129_194102_task74_Please_conduct_a_study_and_pre.jsonl,125.25622687698342,103.95391750195995,3.201440953882411,18.020492751849815,0.0,True,0,13.447083950042725,9,9,,,True,,2,,2,75338,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,2,295219.6190607967,13659,9,18.01298726699315,2,0.9813038979191333,0,0.9813038979191333
block1,high-b2-tool-aware,dr-075-trace_074,trace_20260129_194149_task75_Could_the_rapeutic_interventio.jsonl,285.78567026392557,275.8908697878942,3.200454320991412,6.517200431087986,0.0,True,3,132.80018043518066,9,9,,,True,,18,,18,2466598,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,18,929611.0191592893,57142,3,4.491466191131622,8,4.707835825858638,0,6.72189724072814
block1,high-b2-tool-aware,dr-076-trace_075,trace_20260129_194249_task76_The_significance_of_the_gut_mi.jsonl,527.7575470409356,518.1566957246978,3.2005563678685576,6.35237213014625,0.0,True,0,211.54707098007202,9,9,,,True,,1,,1,0,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,1,0.0,0,3,6.350126666016877,1,0.06018738099373877,0,0.06018738099373877
block1,high-b2-tool-aware,dr-077-trace_076,trace_20260129_194507_task77_What_is_the_role_of_need_for_c.jsonl,266.7114975268487,246.90957588516176,3.200659211957827,16.554428747156635,0.0,True,3,116.80313515663147,9,9,,,True,,20,,32,2711591,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,20,1027459.0064377345,107681,5,10.350862449966371,11,6.7374857200775295,0,12.927736446261406
block1,high-b2-tool-aware,dr-078-trace_077,trace_20260129_194634_task78_Parkinson_s_disease_has_a_prof.jsonl,497.6066669060383,481.64383158413693,3.201726588886231,12.654003842035308,0.0,True,5,208.3007996082306,9,9,,,True,,36,,36,5045142,physical executor; serialized private result payload; sent HTTP requests include redirects; body bytes delivered after decompression exclude headers and unread/cancelled transport buffering,36,9311510.287346981,143506,2,3.9630967369303107,23,26.076590326149017,0,34.75656187185086
